price,bedrooms,bathrooms,sqft_living,floors,sqft_basement,yr_built
289000.0,3.0,1.0,1090,1.0,0,1981
373000.0,5.0,2.5,3001,2.0,0,2006
525000.0,5.0,3.0,2450,2.0,0,1994
777000.0,3.0,3.25,3610,2.0,1170,2003
550000.0,4.0,2.0,2250,1.0,1050,1956
523000.0,3.0,1.5,1240,1.0,0,1957
628000.0,4.0,2.0,2260,1.0,830,1958
581000.0,4.0,1.75,2090,1.0,1020,1963
245000.0,5.0,1.75,2020,1.0,800,1962
415000.0,3.0,1.75,1960,1.0,980,1911
1895000.0,5.0,2.25,3120,2.0,0,1969
225000.0,3.0,1.5,1250,1.0,0,1967
287000.0,3.0,2.25,1490,1.0,320,1987
799200.0,6.0,3.0,2890,2.5,600,1906
239950.0,3.0,1.0,1900,1.5,0,1942
591000.0,3.0,1.75,1680,1.0,810,1922
700000.0,3.0,2.5,2030,2.0,0,1975
475000.0,4.0,2.5,3740,1.0,1480,2004
575000.0,3.0,1.75,1580,1.0,400,1951
771000.0,3.0,2.25,1780,1.5,390,1927
155000.0,2.0,1.0,910,1.0,0,1943
550000.0,7.0,4.0,3440,2.0,0,1970
645000.0,3.0,2.5,1740,2.0,0,1975
464000.0,5.0,2.5,3400,1.0,1700,1959
1050000.0,4.0,3.25,4400,2.0,0,2003
350000.0,3.0,2.5,2010,2.0,0,1977
591000.0,4.0,2.25,2710,2.0,0,1977
2555000.0,4.0,2.5,5300,2.0,730,1923
717000.0,3.0,1.5,1310,1.0,220,1956
225000.0,4.0,1.5,1950,1.5,0,1939
225000.0,3.0,1.0,1040,1.0,0,1947
345000.0,3.0,1.75,1090,1.0,0,1968
230000.0,2.0,0.75,650,1.0,0,1931
385000.0,3.0,2.0,1480,1.0,740,1943
90000.0,2.0,1.0,790,1.0,0,1973
860000.0,4.0,2.5,3560,1.0,1270,1986
675000.0,4.0,2.5,3000,2.0,0,2006
975000.0,4.0,2.5,3490,2.0,0,2000
780000.0,3.0,1.75,2340,1.0,0,1967
370000.0,3.0,1.75,1650,1.0,590,1951
665000.0,3.0,2.0,1940,1.5,790,1944
675000.0,5.0,3.0,3410,1.0,1540,1968
620000.0,3.0,1.0,1710,1.5,0,1909
1105000.0,4.0,1.5,2740,2.0,810,1905
450000.0,3.0,2.75,1250,2.0,210,2010
450000.0,3.0,2.25,2450,1.0,0,1978
530000.0,3.0,1.75,1690,1.0,0,1958
635000.0,4.0,1.75,1950,1.0,580,1969
580000.0,5.0,2.0,2290,1.0,1100,1964
1550000.0,5.0,3.25,3370,1.0,1370,1982
285000.0,3.0,1.0,1090,1.0,0,1973
375000.0,3.0,1.0,1190,1.0,0,1953
1400000.0,5.0,4.25,3530,2.0,0,2001
560000.0,3.0,1.0,1440,2.0,0,1910
405000.0,4.0,1.75,2180,1.0,1090,1956
413000.0,4.0,1.0,1410,1.0,600,1925
287600.0,3.0,2.5,1950,2.0,0,1990
1680000.0,5.0,3.25,4860,2.0,1040,1989
225000.0,3.0,1.0,1660,1.0,560,1963
319000.0,3.0,1.0,1390,1.0,0,1968
322500.0,3.0,2.0,1350,1.0,0,1989
570000.0,3.0,2.0,1530,1.0,0,1937
465000.0,3.0,1.5,1270,1.0,0,1950
435000.0,4.0,2.25,2140,2.0,0,2002
502000.0,4.0,2.5,2040,2.0,0,2012
525000.0,3.0,3.5,2876,2.0,516,2007
525000.0,3.0,2.5,1580,2.0,570,2008
660000.0,4.0,3.5,3400,2.0,0,2012
870000.0,4.0,2.5,3520,2.5,870,2006
650000.0,4.0,2.5,2210,2.0,0,2013
505000.0,4.0,2.5,2790,2.0,0,2009
330000.0,3.0,2.5,1450,1.0,610,2007
385000.0,4.0,1.75,1620,1.0,760,1947
306000.0,3.0,1.5,1220,3.0,0,2007
546000.0,3.0,1.75,2000,1.0,890,1921
925000.0,4.0,2.5,2190,2.5,0,1958
542000.0,4.0,1.75,1900,1.0,950,1955
800000.0,3.0,1.0,1700,1.5,0,1906
620000.0,5.0,2.5,2540,2.0,780,1929
175000.0,2.0,1.0,1170,1.0,0,1911
740000.0,5.0,5.0,5774,1.0,1284,1984
345000.0,3.0,2.25,2120,2.0,0,1984
510000.0,3.0,1.75,2170,1.0,720,1986
530000.0,4.0,2.75,2450,1.0,0,1974
155000.0,2.0,1.0,700,1.0,0,1952
266000.0,3.0,2.5,1780,1.0,380,1986
257200.0,3.0,2.0,1850,1.0,700,1952
265000.0,3.0,2.0,1570,1.0,0,1998
372220.0,3.0,1.0,1290,1.0,310,1951
337500.0,5.0,2.0,1700,1.0,700,1956
582500.0,2.0,1.5,1159,1.0,0,1948
489200.0,3.0,2.75,1850,1.5,0,1965
405100.0,2.0,1.0,840,1.0,0,1947
372977.0,3.0,2.5,1690,2.0,540,2014
310000.0,3.0,1.0,1050,1.0,0,1953
538000.0,3.0,1.75,1400,1.5,300,1904
1400000.0,3.0,2.5,2550,2.0,0,1981
317000.0,3.0,2.5,1840,2.0,0,2012
702500.0,3.0,1.5,2360,2.0,430,1926
565000.0,4.0,2.5,2240,2.0,0,1989
723000.0,4.0,2.5,2700,2.0,0,2004
766950.0,3.0,2.5,3030,1.5,0,1992
682000.0,3.0,1.75,1830,1.5,0,1903
325000.0,3.0,2.5,2220,2.0,0,1990
543000.0,3.0,2.5,2090,1.0,730,1962
525000.0,3.0,1.75,1600,1.5,0,1924
364000.0,4.0,1.75,2010,1.0,670,1957
394475.0,2.0,1.0,830,1.0,0,1955
316000.0,4.0,2.5,2010,2.0,0,1995
339950.0,3.0,1.0,1050,1.5,0,1906
486000.0,4.0,2.5,2150,1.0,730,1978
160000.0,3.0,1.0,860,1.0,0,1963
930000.0,3.0,2.5,3100,1.0,0,1954
139000.0,3.0,1.0,1100,1.0,0,1978
562000.0,3.0,1.5,1830,1.0,0,1957
299000.0,2.0,1.75,1250,1.0,0,1950
511000.0,3.0,2.5,1820,2.0,0,2005
499000.0,3.0,2.0,2090,1.5,0,1959
356000.0,3.0,3.5,2100,2.0,0,1980
470000.0,4.0,2.5,2310,2.0,0,1991
715000.0,4.0,2.25,2060,1.0,700,1941
1120000.0,4.0,2.25,4470,2.0,0,1988
458000.0,3.0,1.0,1660,1.0,600,1940
966000.0,5.0,4.5,3810,2.0,0,2008
305495.0,3.0,1.75,2110,2.0,0,1966
543000.0,2.0,2.0,2370,1.5,770,1992
340000.0,3.0,2.25,1970,2.0,0,1997
633100.0,4.0,2.5,2470,2.0,0,1993
310000.0,3.0,1.0,1480,1.0,0,1952
349950.0,5.0,3.0,2257,1.0,894,2005
267800.0,2.0,1.0,700,1.0,0,1949
234000.0,4.0,2.0,1630,1.0,580,1975
740000.0,4.0,2.5,3430,2.0,0,2000
607500.0,5.0,1.75,2220,1.5,800,1923
223000.0,3.0,1.75,1340,1.0,0,1973
400000.0,2.0,1.0,980,1.0,120,1918
802000.0,3.0,2.5,2580,2.0,0,1986
253000.0,4.0,2.5,2230,2.0,0,2006
1058000.0,4.0,2.0,2290,1.0,0,1955
300000.0,3.0,1.0,1260,1.0,0,1946
625000.0,4.0,2.75,1680,1.0,0,1966
707000.0,4.0,3.25,3200,2.0,0,2004
950000.0,4.0,2.5,3320,2.0,0,1995
420000.0,4.0,2.5,3040,2.0,0,1999
498000.0,4.0,2.75,2270,1.0,980,1973
450000.0,3.0,2.5,2910,2.0,0,1989
955000.0,5.0,2.25,2510,2.0,0,1972
215000.0,2.0,1.0,1240,1.0,0,1967
437000.0,3.0,2.75,2580,2.0,0,2008
773000.0,3.0,2.75,2470,2.0,0,2007
1222500.0,4.0,3.5,4910,1.5,1800,2007
256883.0,3.0,2.5,1690,2.0,0,2003
592500.0,4.0,2.5,2240,1.0,0,1983
252350.0,3.0,2.0,1650,1.0,490,1979
370000.0,4.0,2.5,2710,2.0,0,1998
465750.0,3.0,1.5,1260,1.0,0,1959
185000.0,3.0,1.0,1150,1.0,0,1932
582800.0,4.0,2.75,2550,1.0,1110,1986
245000.0,3.0,1.75,1490,1.0,0,1990
302000.0,4.0,1.75,2020,1.0,1010,1963
451555.0,2.0,1.0,1320,1.0,0,1912
250000.0,3.0,1.0,1230,1.0,0,1957
255000.0,4.0,2.5,2070,2.0,0,1989
840000.0,4.0,1.75,2930,1.0,1260,1947
190000.0,3.0,1.0,1090,1.0,0,1967
349950.0,3.0,1.0,1400,1.0,0,1957
613000.0,4.0,2.0,1550,1.5,0,1909
300000.0,3.0,1.0,1220,1.0,0,1955
455000.0,3.0,2.5,1870,1.0,400,1980
335000.0,3.0,2.25,2150,2.0,0,1991
197500.0,3.0,1.0,980,1.5,0,1903
412500.0,3.0,1.5,1490,1.0,0,1963
395300.0,3.0,1.5,1120,1.0,0,1955
342400.0,3.0,2.25,1180,2.0,0,1986
749400.0,4.0,2.5,3240,2.0,0,1985
316500.0,4.0,2.5,2150,2.0,0,1991
390000.0,3.0,2.5,2240,2.0,0,1996
225000.0,3.0,2.0,1400,1.0,250,1979
550000.0,3.0,2.25,1980,1.0,0,1980
280000.0,3.0,1.0,1330,1.5,0,1959
1255000.0,4.0,2.5,3200,2.0,0,2006
575000.0,2.0,1.0,1490,1.0,400,1946
1000000.0,5.0,4.25,3920,2.0,1020,1990
585000.0,5.0,1.75,2000,2.0,0,1921
620000.0,4.0,2.5,2680,2.0,0,1989
204700.0,4.0,2.0,1670,1.0,0,1967
695000.0,4.0,3.0,3150,2.0,0,2001
689900.0,4.0,3.25,2740,2.0,680,2003
375000.0,4.0,1.75,1890,1.0,640,1960
475000.0,7.0,3.5,2870,1.0,1350,1961
215000.0,3.0,1.0,1160,1.0,0,1969
2100000.0,4.0,1.75,3550,2.0,0,1962
790000.0,3.0,1.75,1790,1.0,440,1940
350000.0,3.0,1.75,1680,1.0,610,1940
695000.0,3.0,2.5,4560,2.0,760,1986
263000.0,3.0,2.25,1590,2.0,0,1991
400000.0,3.0,1.0,1630,1.0,0,1953
525000.0,3.0,2.5,2700,2.0,0,1991
349950.0,3.0,2.5,1700,2.0,0,1994
1085000.0,4.0,3.25,3740,1.0,1740,1988
744000.0,4.0,3.0,1980,2.5,0,1941
312500.0,2.0,1.0,880,1.0,0,1919
240000.0,3.0,2.0,1400,1.0,700,1948
495000.0,4.0,2.0,2050,1.5,840,1941
580050.0,3.0,2.5,2360,2.0,0,1996
640000.0,4.0,2.0,2560,1.0,670,1947
417000.0,3.0,1.5,1340,1.0,0,1956
174950.0,3.0,1.0,1060,1.0,0,1970
295000.0,3.0,1.5,850,1.0,0,1986
423000.0,4.0,1.75,1880,1.0,870,1976
839000.0,3.0,1.0,1230,1.0,0,1955
343000.0,4.0,1.75,2290,1.0,950,1960
467000.0,3.0,1.0,1660,1.0,660,1946
512500.0,3.0,2.5,1840,2.0,0,1997
575000.0,4.0,2.5,3020,1.0,1420,1979
465000.0,3.0,1.75,1410,1.0,0,1924
270000.0,3.0,1.0,1010,1.0,0,1969
340000.0,3.0,1.75,1960,1.0,980,1948
765000.0,5.0,3.75,3580,2.0,390,1999
497000.0,4.0,2.5,2240,2.0,0,1995
803100.0,4.0,2.5,3310,2.0,0,2004
344000.0,3.0,2.5,1232,3.0,0,2007
828950.0,4.0,3.5,3930,2.0,1110,2013
386380.0,3.0,2.5,1720,2.0,0,2010
312000.0,3.0,2.25,1490,2.0,270,2009
720000.0,3.0,2.5,3150,2.0,0,2007
914500.0,4.0,2.5,3950,3.0,0,2013
819995.0,5.0,2.75,3030,2.0,0,2013
252700.0,2.0,1.5,1070,1.0,0,1985
437500.0,3.0,2.5,2320,2.0,0,1992
350000.0,1.0,1.0,700,1.0,0,1942
619000.0,3.0,2.5,2720,2.0,0,2005
408200.0,3.0,2.5,1800,2.0,0,1990
451000.0,3.0,1.75,1560,1.5,560,1926
317000.0,3.0,2.0,1760,1.0,700,1977
799000.0,4.0,3.25,3120,2.0,750,2005
720000.0,2.0,1.0,2020,1.0,320,1947
490000.0,3.0,2.0,1450,1.5,0,1900
239900.0,4.0,2.25,1860,1.0,740,1979
446000.0,4.0,2.25,2270,1.0,980,1977
275000.0,3.0,2.5,1480,2.0,0,1987
239950.0,5.0,1.0,1460,2.0,0,1941
248000.0,4.0,3.5,1850,2.0,720,1986
619500.0,3.0,2.5,2170,2.0,0,2003
363750.0,3.0,1.75,1726,2.0,0,1982
385000.0,3.0,1.75,1180,1.0,240,1981
370000.0,4.0,1.5,1370,1.0,470,1972
425000.0,3.0,2.5,2670,1.0,0,1988
342000.0,3.0,1.0,1260,1.0,540,1944
345000.0,4.0,1.0,1980,1.5,0,1962
724800.0,3.0,2.0,2050,1.0,870,1926
725000.0,5.0,2.75,2830,2.0,0,2006
605000.0,2.0,1.0,910,1.0,0,1909
350000.0,4.0,2.5,2440,2.0,0,2009
785000.0,3.0,2.0,2180,1.0,1080,1904
250000.0,3.0,2.0,1900,1.0,950,1966
565000.0,3.0,2.25,1520,3.0,0,2013
875000.0,3.0,2.0,2220,1.0,1000,1947
862500.0,4.0,2.75,3280,2.0,0,1996
400000.0,3.0,2.5,2740,2.0,0,1973
282613.0,2.0,1.0,830,1.0,0,1954
174500.0,2.0,1.0,1010,1.0,0,1955
306500.0,3.0,2.25,2060,1.0,500,1978
445000.0,3.0,2.25,1990,2.0,0,1984
433000.0,4.0,2.5,2280,2.0,0,2001
306000.0,3.0,2.5,1870,2.0,0,2005
620000.0,3.0,2.25,1720,1.5,270,1921
245000.0,2.0,1.0,870,1.0,0,1941
238000.0,3.0,2.0,1020,2.0,300,2004
523000.0,3.0,1.5,1260,1.5,0,1931
522500.0,3.0,2.5,2370,2.0,0,2003
180000.0,3.0,1.0,1000,1.0,0,1940
375000.0,3.0,1.5,1100,2.0,160,2007
249000.0,3.0,2.25,1440,1.0,500,1982
730100.0,4.0,2.5,3120,2.0,0,2003
551000.0,2.0,2.0,2260,1.0,0,1990
375000.0,4.0,2.5,2790,2.0,0,2005
540000.0,1.0,1.0,1140,1.5,0,1920
605000.0,3.0,2.25,1290,2.0,0,1987
205000.0,5.0,1.75,1730,1.0,680,1978
645000.0,4.0,2.5,3160,2.0,0,1983
314000.0,4.0,2.5,2340,2.0,0,2003
330000.0,3.0,1.5,1170,1.0,0,1960
490000.0,2.0,1.0,1160,1.0,0,1937
445000.0,3.0,3.0,1970,1.0,0,2010
2000000.0,5.0,4.25,6490,2.0,2550,1991
377500.0,3.0,2.25,1410,2.0,120,2005
480000.0,4.0,2.5,2430,2.0,0,2009
804995.0,5.0,1.5,3360,2.0,0,2014
341000.0,3.0,2.5,1480,2.0,300,2012
675000.0,5.0,2.5,3200,2.0,0,2009
611000.0,3.0,2.5,2134,2.5,0,2008
379950.0,3.0,3.25,1860,3.0,0,2007
1270000.0,4.0,3.0,5520,2.0,1950,2008
500000.0,2.0,2.5,1310,2.0,150,2006
410000.0,3.0,2.0,1700,1.0,810,1944
415000.0,3.0,2.5,2480,2.0,0,1986
297000.0,5.0,2.5,1970,2.0,0,1994
575550.0,4.0,2.5,2060,1.0,620,1985
534640.0,3.0,2.5,2130,1.0,920,1994
352500.0,3.0,2.25,1410,1.0,240,1987
488000.0,2.0,2.0,1360,1.0,580,1944
732000.0,3.0,2.0,1940,1.0,0,1954
215000.0,2.0,2.25,1610,2.0,0,1979
592500.0,2.0,2.0,1420,1.5,0,1928
290000.0,4.0,2.5,1700,2.0,0,1988
475000.0,2.0,1.0,1490,1.0,630,1929
320000.0,3.0,2.5,2680,2.0,0,1990
1216000.0,4.0,2.5,3190,1.0,1510,1967
290000.0,5.0,1.5,2120,1.5,0,1962
487250.0,4.0,2.0,1690,1.5,140,1901
339000.0,4.0,2.5,1830,2.0,0,2003
440000.0,2.0,1.5,1010,1.5,0,1906
366500.0,4.0,2.75,2070,1.0,950,1945
462000.0,3.0,1.5,1710,1.5,300,1928
560000.0,4.0,1.0,1660,1.5,400,1945
285000.0,4.0,1.75,2080,1.0,1040,1955
280000.0,3.0,2.5,1270,2.0,0,1993
210000.0,3.0,1.0,1080,1.0,0,1942
690000.0,3.0,2.0,1610,1.5,0,1940
256500.0,2.0,1.0,1120,1.0,0,1980
411000.0,4.0,2.75,2500,2.0,0,1966
215000.0,3.0,1.0,970,1.0,0,1970
762000.0,5.0,2.0,3370,1.5,1230,1907
359950.0,3.0,1.0,1290,1.0,0,1960
480000.0,4.0,3.5,3370,2.0,0,2005
1405000.0,4.0,3.5,3410,2.0,0,2008
390000.0,4.0,2.5,2490,2.0,0,1999
413500.0,2.0,1.0,770,1.0,0,1924
285000.0,1.0,1.5,810,2.0,0,1982
475000.0,4.0,2.5,3060,1.0,1360,1968
386591.0,3.0,2.5,1690,2.0,540,2014
524950.0,3.0,1.75,1890,1.0,600,1974
241000.0,2.0,2.0,1470,2.0,0,2005
461000.0,2.0,1.0,1060,1.0,0,1926
810000.0,4.0,2.5,3480,2.0,0,1988
885000.0,4.0,2.75,2730,1.5,1180,1921
247000.0,3.0,2.25,1580,2.0,0,1986
296500.0,3.0,2.75,2170,1.0,790,1978
141800.0,2.0,1.0,930,1.0,0,1942
333000.0,4.0,2.0,1580,2.0,0,1906
602000.0,5.0,1.75,3290,1.5,0,1973
565000.0,4.0,2.25,2110,2.0,0,1979
373000.0,3.0,2.5,1670,2.0,0,1999
588000.0,3.0,2.25,2030,1.0,840,1977
485000.0,3.0,1.0,1500,1.5,130,1926
482500.0,3.0,2.25,1450,2.0,470,2005
251200.0,4.0,1.5,1310,1.0,250,1953
869000.0,5.0,3.25,4180,2.0,1300,1979
464000.0,3.0,1.75,1630,1.0,0,1967
755000.0,4.0,2.5,2660,2.0,0,1993
280000.0,3.0,2.5,1720,2.0,0,2005
485000.0,2.0,2.25,1260,3.0,0,2004
305000.0,3.0,1.75,1610,1.0,0,1981
110700.0,2.0,1.0,680,1.0,0,1941
850000.0,4.0,3.5,2640,2.0,0,1937
350000.0,3.0,2.25,1640,2.0,0,1985
319950.0,4.0,1.75,2310,1.0,660,1976
700000.0,3.0,1.75,2010,1.0,780,1912
368000.0,2.0,1.5,1660,1.0,830,1908
433500.0,3.0,2.5,2200,2.0,0,2009
611000.0,4.0,2.5,2460,2.0,0,1998
1000000.0,2.0,1.75,2430,1.0,0,1951
307000.0,3.0,1.0,1370,1.0,0,1960
442500.0,3.0,1.75,1800,1.0,0,1967
485000.0,3.0,1.75,2200,2.0,0,1908
367000.0,2.0,1.0,700,1.0,0,1945
429000.0,3.0,2.5,1920,2.0,0,1995
446000.0,5.0,2.75,2190,1.0,820,1978
572500.0,3.0,2.25,2030,1.0,530,1984
477000.0,3.0,2.5,1350,3.0,0,2005
518000.0,3.0,2.5,1680,2.0,300,2008
462000.0,5.0,1.75,1250,1.0,0,1966
1190000.0,4.0,3.0,2240,1.5,970,1914
137000.0,3.0,1.0,950,1.0,0,1954
530000.0,3.0,3.5,2320,2.0,260,1997
818000.0,2.0,2.5,2380,1.0,0,2011
640000.0,2.0,2.25,1540,3.0,0,2007
298450.0,5.0,3.0,2100,1.0,900,2007
575000.0,4.0,2.5,2500,2.0,0,2013
730000.0,4.0,2.5,3230,2.0,0,2004
551000.0,3.0,2.5,2830,2.0,0,2001
271310.0,2.0,1.0,870,1.5,0,1906
675000.0,4.0,3.0,2690,1.0,0,1954
479000.0,3.0,2.5,1260,3.0,0,2008
520000.0,4.0,3.5,2680,2.0,640,1942
599950.0,3.0,2.5,2660,2.0,0,2014
483945.0,2.0,1.75,1480,1.0,640,1951
390000.0,4.0,2.25,1770,1.0,580,1965
192500.0,2.0,1.0,950,1.0,0,1926
330000.0,2.0,1.0,860,1.0,0,1948
250000.0,4.0,2.0,1960,1.0,800,1978
243000.0,2.0,1.0,1770,1.5,810,1943
575000.0,4.0,1.75,1280,1.0,420,1926
639000.0,4.0,2.5,2150,2.0,0,1982
710000.0,2.0,1.0,1790,1.0,750,1923
675000.0,3.0,2.25,1990,2.0,0,1987
405000.0,5.0,2.5,2430,2.0,0,2001
615000.0,4.0,2.75,2820,1.0,960,1965
490000.0,3.0,1.0,1910,1.0,900,1946
467000.0,3.0,2.25,1270,2.0,230,2005
480000.0,4.0,2.75,2050,1.0,870,1986
755000.0,6.0,2.0,2150,1.0,880,1952
760000.0,4.0,1.75,2450,1.0,820,1987
387000.0,2.0,2.25,1230,2.0,270,2012
925000.0,4.0,2.25,2260,1.0,0,1967
415000.0,2.0,1.0,1050,1.0,0,1943
263000.0,3.0,1.75,1570,2.0,0,1982
519900.0,4.0,2.0,1820,1.0,0,1967
570000.0,2.0,1.75,1540,1.0,350,1908
450000.0,3.0,1.5,2060,1.0,0,1953
1300000.0,4.0,3.5,4380,1.0,0,2001
300000.0,3.0,1.0,1090,1.0,0,1955
320000.0,3.0,1.75,1480,1.0,0,1965
387500.0,4.0,1.0,1320,1.5,0,1929
458000.0,1.0,2.25,2140,1.0,670,1976
1212500.0,4.0,3.5,4560,1.0,2330,1995
380000.0,4.0,3.0,2800,2.0,0,2002
200000.0,3.0,1.0,1050,1.0,0,1967
385000.0,3.0,1.5,1490,1.0,0,1959
396675.0,2.0,1.0,1730,2.0,0,1945
452000.0,4.0,1.0,1210,1.5,0,1900
426000.0,4.0,2.5,2800,2.0,0,2004
792000.0,3.0,1.5,1570,2.0,0,1915
315000.0,3.0,2.25,1400,1.0,260,1987
1275000.0,4.0,2.0,2850,1.0,1400,1970
326000.0,6.0,3.0,1880,1.0,0,1966
268500.0,2.0,1.0,790,1.0,0,1953
440000.0,2.0,1.75,1300,2.0,0,1948
300000.0,3.0,1.0,2120,1.0,1060,1967
525000.0,3.0,1.5,1540,2.0,0,1941
978000.0,4.0,2.75,2620,1.5,900,1926
1125000.0,6.0,3.0,2880,2.0,700,1919
700000.0,4.0,1.0,1680,1.5,0,1921
315000.0,2.0,1.0,790,1.0,0,1955
309000.0,3.0,1.0,1092,1.5,0,1918
219950.0,3.0,1.5,1650,1.0,560,1967
289000.0,3.0,2.5,2090,2.0,0,2002
210000.0,4.0,1.75,2180,1.0,1000,1950
260000.0,4.0,2.5,1990,2.0,0,1989
699000.0,4.0,2.5,2650,2.0,0,2006
1800000.0,4.0,3.5,4460,1.0,1910,1962
299950.0,3.0,1.0,910,1.0,170,1950
749950.0,3.0,2.5,2770,2.0,0,1992
1100000.0,3.0,2.0,2390,2.0,0,1939
555000.0,3.0,2.5,3050,1.0,0,1987
384000.0,3.0,2.5,1700,2.0,0,2003
499950.0,5.0,3.5,3200,2.0,0,1989
430000.0,3.0,1.75,1200,1.0,0,1906
350000.0,4.0,2.25,2220,2.0,0,1999
620000.0,3.0,2.5,2480,2.0,0,2004
765000.0,4.0,2.25,2560,1.0,800,1976
250000.0,4.0,1.5,2500,1.0,1000,1961
376000.0,2.0,1.0,1150,1.0,0,1947
475000.0,4.0,1.75,1650,1.0,500,1950
120750.0,3.0,1.75,1140,1.0,0,1969
1690000.0,3.0,1.75,3400,1.0,1580,1957
330000.0,3.0,1.0,1180,1.0,0,1959
619500.0,3.0,2.5,1700,2.0,0,1992
345000.0,3.0,1.5,1240,1.0,0,1954
598000.0,5.0,2.25,2890,2.0,0,1977
335000.0,3.0,1.0,1060,1.0,0,1967
372500.0,4.0,1.75,1590,2.0,0,1922
300000.0,6.0,5.25,2860,2.0,0,1978
194000.0,1.0,1.0,820,1.0,60,2007
507500.0,3.0,2.0,2020,1.0,1000,1963
325000.0,4.0,2.25,1870,1.0,700,1959
329900.0,3.0,2.5,2170,2.0,0,2004
329000.0,4.0,2.5,1600,1.0,770,1947
494000.0,4.0,1.75,2090,1.5,840,1925
206000.0,4.0,2.0,1700,1.0,0,1978
423000.0,4.0,1.75,1940,1.0,970,1941
259000.0,3.0,1.0,1320,1.0,0,1957
879950.0,4.0,2.25,3500,1.0,1670,1938
345600.0,5.0,3.5,2800,2.5,0,1903
395000.0,3.0,1.5,1080,1.5,0,1920
625000.0,4.0,2.5,3550,2.0,0,2007
439000.0,3.0,2.0,2010,2.0,500,2003
380000.0,3.0,1.75,1690,2.0,310,2008
440000.0,3.0,1.5,1270,3.0,0,2007
415000.0,3.0,2.25,1970,2.0,290,2008
860000.0,4.0,2.75,3160,2.0,0,2014
500000.0,3.0,2.5,1210,3.0,0,2008
953007.0,4.0,3.5,3120,2.0,640,2008
515000.0,4.0,2.5,2670,2.0,0,2006
772000.0,3.0,2.25,1640,3.0,0,2014
329995.0,4.0,2.5,2303,2.0,0,2013
409316.0,3.0,2.5,1800,2.0,0,2014
490000.0,5.0,3.5,4460,3.0,1180,2013
305000.0,2.0,2.5,1590,2.0,370,2009
785000.0,4.0,3.5,3070,2.0,880,2009
240000.0,2.0,1.75,1330,1.0,0,1993
325000.0,3.0,1.0,990,1.0,0,1947
535800.0,4.0,2.5,1900,2.0,0,1994
720000.0,3.0,2.5,2020,3.0,0,2000
374000.0,3.0,1.75,2000,1.0,0,1961
189650.0,2.0,1.75,1100,1.0,0,1980
420850.0,1.0,1.0,960,1.0,0,1945
815000.0,4.0,2.75,3488,2.0,0,1998
1065000.0,2.0,1.75,1890,2.0,0,1987
199000.0,4.0,2.0,2030,2.0,0,1950
195000.0,3.0,1.75,1380,1.0,390,1981
1506000.0,4.0,3.25,3660,2.5,300,1909
288400.0,3.0,2.25,1870,2.0,0,1997
442000.0,4.0,2.25,2080,1.0,860,1979
619420.0,4.0,2.75,2450,2.0,0,1988
635000.0,4.0,2.25,2750,1.0,1250,1948
210000.0,3.0,1.0,1240,1.0,0,1916
512500.0,3.0,2.5,1900,2.0,0,1990
567000.0,3.0,2.5,2540,2.0,0,1999
525000.0,3.0,2.75,2100,2.0,590,1998
475000.0,4.0,2.0,1790,1.0,950,1909
250000.0,3.0,2.0,1170,1.0,0,1984
220000.0,3.0,1.0,1060,1.0,0,1956
230000.0,5.0,2.0,1930,1.5,0,1941
385500.0,3.0,2.0,1540,1.0,420,1961
895000.0,5.0,3.0,2876,1.0,906,1973
368250.0,3.0,2.5,2150,2.0,0,1988
249900.0,2.0,1.0,1140,1.0,0,1947
350000.0,3.0,1.5,980,1.0,0,1969
175000.0,3.0,1.75,1230,1.0,0,1962
270000.0,3.0,1.75,1390,1.0,530,1957
495000.0,3.0,3.5,2380,2.0,710,1997
1580000.0,3.0,3.25,3690,2.0,0,2007
542500.0,5.0,3.25,3010,1.5,1000,1931
330000.0,3.0,1.0,1250,1.0,0,1969
1003000.0,4.0,2.75,2290,2.0,120,1926
299800.0,2.0,1.0,790,1.0,0,1925
299900.0,3.0,2.5,2720,2.0,0,2002
691000.0,4.0,2.75,2550,1.0,850,1972
195000.0,2.0,1.0,1080,1.0,0,1972
405000.0,3.0,1.75,2470,1.0,900,1962
360000.0,2.0,0.75,850,1.0,300,1909
256750.0,3.0,2.5,1990,1.0,420,1969
332500.0,3.0,2.25,1800,2.0,0,1995
975000.0,5.0,4.0,4850,2.0,0,1977
218000.0,3.0,1.0,1020,1.0,0,1956
429000.0,3.0,2.5,2420,2.0,560,1985
589000.0,4.0,2.5,2910,2.0,0,1998
255000.0,3.0,1.5,1060,1.0,0,1973
668750.0,4.0,2.5,2340,1.0,750,1964
344500.0,4.0,2.75,1800,1.0,750,2002
452000.0,4.0,2.0,1660,1.0,810,1945
540000.0,3.0,1.75,1300,1.0,0,1983
246000.0,3.0,1.5,1780,1.0,0,1953
535000.0,2.0,1.0,1030,1.0,110,1939
970000.0,4.0,3.25,2790,1.0,1660,1963
430000.0,3.0,1.0,1150,1.0,0,1906
520000.0,4.0,2.5,3290,2.0,0,1992
712000.0,4.0,2.5,3400,2.0,0,2001
450000.0,2.0,1.0,1200,1.0,130,1940
220000.0,4.0,2.5,2160,2.0,0,1993
525000.0,3.0,1.0,1450,1.0,500,1948
1220000.0,4.0,2.5,3240,2.0,1180,2008
540000.0,3.0,2.0,1470,2.0,470,2007
600000.0,4.0,2.5,2360,2.0,0,2001
